Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
214,Salinas South II,Monterey Bay,2/21/2022,1000,052,0.25, ,0.00, ,457, ,0.7, ,10.4, ,59, ,2.8, ,3.2, ,329, ,10.9, 
214,Salinas South II,Monterey Bay,2/21/2022,1100,052,0.34, ,0.00, ,596, ,0.7, ,11.5, ,55, ,2.8, ,3.2, ,319, ,11.0, 
214,Salinas South II,Monterey Bay,2/21/2022,1200,052,0.40, ,0.00, ,683, ,0.7, ,12.6, ,51, ,2.6, ,3.1, ,325, ,11.1, 
214,Salinas South II,Monterey Bay,2/21/2022,1300,052,0.44, ,0.00, ,712, ,0.7, ,13.8, ,42, ,1.2, ,3.6, ,318, ,11.4, 
214,Salinas South II,Monterey Bay,2/21/2022,1400,052,0.46, ,0.00, ,671, ,0.6, ,14.6, ,39, ,0.8, ,5.2, ,300, ,11.8, 
214,Salinas South II,Monterey Bay,2/21/2022,1500,052,0.41, ,0.00, ,562, ,0.7, ,13.9, ,44, ,2.0, ,5.9, ,292, ,12.1, 
214,Salinas South II,Monterey Bay,2/21/2022,1600,052,0.29, ,0.00, ,374, ,0.7, ,13.0, ,49, ,2.6, ,5.9, ,289, ,12.4, 
214,Salinas South II,Monterey Bay,2/21/2022,1700,052,0.19, ,0.00, ,238, ,0.8, ,12.4, ,54, ,3.3, ,6.2, ,290, ,12.6, 
214,Salinas South II,Monterey Bay,2/21/2022,1800,052,0.06, ,0.00, ,52, ,0.8, ,10.8, ,64, ,4.3, ,5.5, ,285, ,12.7, 
214,Salinas South II,Monterey Bay,2/21/2022,1900,052,0.01, ,0.00, ,0, ,0.8, ,9.5, ,70, ,4.3, ,4.2, ,279, ,12.7, 
214,Salinas South II,Monterey Bay,2/21/2022,2000,052,0.00, ,0.00, ,0, ,0.8, ,9.0, ,73, ,4.5, ,3.2, ,293, ,12.6, 
214,Salinas South II,Monterey Bay,2/21/2022,2100,052,0.00, ,0.00, ,0, ,0.8, ,8.4, ,76, ,4.3, ,2.4, ,313, ,12.4, 
214,Salinas South II,Monterey Bay,2/21/2022,2200,052,0.00, ,0.00, ,0, ,0.8, ,8.2, ,77, ,4.4, ,2.0, ,333, ,12.3, 
214,Salinas South II,Monterey Bay,2/21/2022,2300,052,0.00, ,0.10, ,0, ,0.9, ,8.4, ,78, ,4.9, ,1.4, ,358, ,12.1, 
214,Salinas South II,Monterey Bay,2/21/2022,2400,052,0.00, ,0.30, ,0, ,1.0, ,8.2, ,87, ,6.3, ,1.5, ,341, ,12.0, 
214,Salinas South II,Monterey Bay,2/22/2022,0100,053,0.00, ,0.50, ,0, ,1.0, ,8.2, ,90, ,6.6, ,2.4, ,306, ,11.9, 
214,Salinas South II,Monterey Bay,2/22/2022,0200,053,0.00, ,1.00, ,0, ,1.0, ,7.9, ,94, ,6.9, ,3.4, ,291, ,11.8, 
214,Salinas South II,Monterey Bay,2/22/2022,0300,053,0.00, ,0.00, ,0, ,1.0, ,7.4, ,93, ,6.3, ,3.3, ,272, ,11.8, 
214,Salinas South II,Monterey Bay,2/22/2022,0400,053,0.00, ,0.00, ,0, ,0.9, ,7.2, ,89, ,5.5, ,2.7, ,286, ,11.7, 
214,Salinas South II,Monterey Bay,2/22/2022,0500,053,0.00, ,0.00, ,0, ,0.9, ,6.9, ,91, ,5.5, ,1.7, ,276, ,11.6, 
214,Salinas South II,Monterey Bay,2/22/2022,0600,053,0.00, ,0.00, ,0, ,0.9, ,6.7, ,89, ,5.0, ,1.9, ,286, ,11.5, 
214,Salinas South II,Monterey Bay,2/22/2022,0700,053,0.00, ,0.20, ,2, ,0.9, ,6.4, ,89, ,4.7, ,1.8, ,281, ,11.4, 
214,Salinas South II,Monterey Bay,2/22/2022,0800,053,0.02, ,0.00, ,56, ,0.8, ,6.2, ,88, ,4.3, ,1.4, ,270, ,11.3, 
214,Salinas South II,Monterey Bay,2/22/2022,0900,053,0.06, ,0.00, ,144, ,0.8, ,7.1, ,83, ,4.4, ,1.6, ,317, ,11.2, 
214,Salinas South II,Monterey Bay,2/22/2022,1000,053,0.07, ,0.00, ,137, ,0.8, ,8.0, ,75, ,4.0, ,3.5, ,289, ,11.2, 
214,Salinas South II,Monterey Bay,2/22/2022,1100,053,0.17, ,0.00, ,291, ,0.8, ,8.8, ,69, ,3.5, ,5.3, ,317, ,11.2, 
214,Salinas South II,Monterey Bay,2/22/2022,1200,053,0.37, ,0.00, ,576, ,0.8, ,10.2, ,62, ,3.2, ,6.3, ,308, ,11.2, 
214,Salinas South II,Monterey Bay,2/22/2022,1300,053,0.48, ,0.00, ,738, ,0.7, ,11.1, ,52, ,1.6, ,7.7, ,304, ,11.2, 
214,Salinas South II,Monterey Bay,2/22/2022,1400,053,0.47, ,0.00, ,697, ,0.7, ,11.5, ,49, ,1.0, ,8.0, ,299, ,11.4, 
214,Salinas South II,Monterey Bay,2/22/2022,1500,053,0.38, ,0.00, ,511, ,0.6, ,10.8, ,49, ,0.4, ,7.9, ,305, ,11.5, 
214,Salinas South II,Monterey Bay,2/22/2022,1600,053,0.31, ,0.00, ,435, ,0.6, ,10.4, ,48, ,-0.1, ,7.6, ,295, ,11.7, 
214,Salinas South II,Monterey Bay,2/22/2022,1700,053,0.14,Y,0.00, ,128, ,0.7, ,9.1,Y,57,Y,1.0,Y,6.8, ,297, ,11.8, 
214,Salinas South II,Monterey Bay,2/22/2022,1800,053,0.06, ,0.00, ,30, ,0.7, ,8.2, ,63, ,1.5, ,4.7, ,306, ,11.8, 
214,Salinas South II,Monterey Bay,2/22/2022,1900,053,0.03, ,0.00, ,0, ,0.7, ,7.3, ,65, ,1.2, ,3.8, ,307, ,11.7, 
214,Salinas South II,Monterey Bay,2/22/2022,2000,053,0.03, ,0.00, ,0, ,0.6, ,6.8, ,64, ,0.6, ,4.2, ,314, ,11.6, 
214,Salinas South II,Monterey Bay,2/22/2022,2100,053,0.01,Y,0.00, ,0, ,0.6, ,5.1,Y,69,Y,-0.1,Y,1.7, ,336, ,11.5, 
214,Salinas South II,Monterey Bay,2/22/2022,2200,053,0.00,Y,0.00, ,0, ,0.6, ,3.5,Y,82,Y,0.7,Y,1.0, ,148, ,11.3, 
214,Salinas South II,Monterey Bay,2/22/2022,2300,053,0.00, ,0.00, ,0, ,0.6, ,3.6, ,81, ,0.6, ,0.6, ,145, ,11.1, 
214,Salinas South II,Monterey Bay,2/22/2022,2400,053,0.00, ,0.00, ,0, ,0.6, ,3.4, ,83, ,0.8, ,1.0, ,92, ,10.9, 
214,Salinas South II,Monterey Bay,2/23/2022,0100,054,0.00, ,0.00, ,0, ,0.6, ,2.9, ,84, ,0.4, ,0.7, ,168, ,10.7, 
214,Salinas South II,Monterey Bay,2/23/2022,0200,054,0.00, ,0.00, ,0, ,0.6, ,2.0, ,86, ,-0.1, ,1.0, ,111, ,10.5, 
214,Salinas South II,Monterey Bay,2/23/2022,0300,054,0.00,Y,0.00, ,0, ,0.6, ,1.4,Y,86,Y,-0.6,Y,0.9, ,128, ,10.3, 
214,Salinas South II,Monterey Bay,2/23/2022,0400,054,0.00,Y,0.00, ,0, ,0.6, ,0.8,Y,89,Y,-0.8,Y,1.3, ,100, ,10.1, 
214,Salinas South II,Monterey Bay,2/23/2022,0500,054,0.00,Y,0.00, ,0, ,0.6, ,0.6,Y,89,Y,-0.9,Y,1.1, ,95, ,9.9, 
214,Salinas South II,Monterey Bay,2/23/2022,0600,054,0.00,Y,0.00, ,0, ,0.6, ,0.2,Y,90,Y,-1.3,Y,0.8, ,128, ,9.8, 
214,Salinas South II,Monterey Bay,2/23/2022,0700,054,0.00, ,0.00, ,3, ,0.5, ,-0.1, ,90, ,-1.5, ,1.2, ,74, ,9.6, 
214,Salinas South II,Monterey Bay,2/23/2022,0800,054,0.02, ,0.00, ,121, ,0.6, ,0.9, ,89, ,-0.8, ,1.4, ,173, ,9.4, 
214,Salinas South II,Monterey Bay,2/23/2022,0900,054,0.11, ,0.00, ,298, ,0.7, ,4.2, ,80, ,0.9, ,1.2, ,158, ,9.3, 
214,Salinas South II,Monterey Bay,2/23/2022,1000,054,0.22, ,0.00, ,483, ,0.6, ,6.8, ,64, ,0.5, ,2.3, ,307, ,9.2, 
214,Salinas South II,Monterey Bay,2/23/2022,1100,054,0.33, ,0.00, ,627, ,0.5, ,9.1, ,46, ,-1.9, ,3.3, ,303, ,9.2, 
214,Salinas South II,Monterey Bay,2/23/2022,1200,054,0.41, ,0.00, ,715, ,0.5, ,10.5, ,39, ,-2.9, ,3.8, ,314, ,9.4, 
214,Salinas South II,Monterey Bay,2/23/2022,1300,054,0.45, ,0.00, ,739, ,0.5, ,11.5, ,34, ,-3.8, ,4.0, ,322, ,9.8, 
214,Salinas South II,Monterey Bay,2/23/2022,1400,054,0.46, ,0.00, ,701, ,0.4, ,12.6, ,30, ,-4.3, ,5.1, ,319, ,10.2, 
214,Salinas South II,Monterey Bay,2/23/2022,1500,054,0.41, ,0.00, ,599, ,0.5, ,12.7, ,32, ,-3.5, ,5.6, ,309, ,10.6, 
214,Salinas South II,Monterey Bay,2/23/2022,1600,054,0.33, ,0.00, ,441, ,0.5, ,12.1, ,34, ,-3.2, ,5.8, ,296, ,10.9, 
214,Salinas South II,Monterey Bay,2/23/2022,1700,054,0.20, ,0.00, ,247, ,0.5, ,11.3, ,39, ,-2.1, ,5.3, ,294, ,11.1, 
214,Salinas South II,Monterey Bay,2/23/2022,1800,054,0.08, ,0.00, ,63, ,0.6, ,10.0, ,48, ,-0.6, ,4.2, ,286, ,11.3, 
214,Salinas South II,Monterey Bay,2/23/2022,1900,054,0.00, ,0.00, ,0, ,0.6, ,7.9, ,60, ,0.7, ,2.0, ,293, ,11.3, 
214,Salinas South II,Monterey Bay,2/23/2022,2000,054,0.00,Y,0.00, ,0, ,0.6, ,5.9,Y,69,Y,0.7,Y,1.2, ,71, ,11.2, 
214,Salinas South II,Monterey Bay,2/23/2022,2100,054,0.00,Y,0.00, ,0, ,0.6, ,4.1,Y,72,Y,-0.4,Y,1.4, ,85, ,11.0, 
214,Salinas South II,Monterey Bay,2/23/2022,2200,054,0.00,Y,0.00, ,0, ,0.6, ,3.2,Y,72,Y,-1.4,Y,1.7, ,65, ,10.8, 
214,Salinas South II,Monterey Bay,2/23/2022,2300,054,0.00, ,0.00, ,0, ,0.6, ,4.2, ,73, ,-0.3, ,1.8, ,17, ,10.6, 
214,Salinas South II,Monterey Bay,2/23/2022,2400,054,0.00, ,0.00, ,0, ,0.6, ,3.1, ,74, ,-1.1, ,1.3, ,98, ,10.4, 
214,Salinas South II,Monterey Bay,2/24/2022,0100,055,0.00, ,0.00, ,0, ,0.5, ,2.3, ,73, ,-2.0, ,1.2, ,129, ,10.2, 
214,Salinas South II,Monterey Bay,2/24/2022,0200,055,0.00,Y,0.00, ,0, ,0.5, ,1.5,Y,75,Y,-2.5,Y,1.3, ,138, ,10.0, 
214,Salinas South II,Monterey Bay,2/24/2022,0300,055,0.00,Y,0.00, ,0, ,0.5, ,1.2,Y,76,Y,-2.6,Y,1.4, ,137, ,9.8, 
214,Salinas South II,Monterey Bay,2/24/2022,0400,055,0.00,Y,0.00, ,0, ,0.5, ,0.8,Y,76,Y,-3.0,Y,2.0, ,149, ,9.6, 
214,Salinas South II,Monterey Bay,2/24/2022,0500,055,0.00, ,0.00, ,0, ,0.5, ,0.8, ,76, ,-2.9, ,2.3, ,149, ,9.4, 
214,Salinas South II,Monterey Bay,2/24/2022,0600,055,0.00,Y,0.00, ,0, ,0.5, ,0.1,Y,79,Y,-3.1,Y,3.4, ,156, ,9.3, 
214,Salinas South II,Monterey Bay,2/24/2022,0700,055,0.00, ,0.00, ,3, ,0.5, ,-0.3, ,79, ,-3.5, ,3.2, ,151, ,9.1, 
214,Salinas South II,Monterey Bay,2/24/2022,0800,055,0.04, ,0.00, ,117, ,0.5, ,0.9, ,73, ,-3.4, ,3.7, ,159, ,8.9, 
214,Salinas South II,Monterey Bay,2/24/2022,0900,055,0.13,Y,0.00, ,306, ,0.5, ,3.0,Y,66,Y,-2.6,Y,4.2, ,162, ,8.8, 
214,Salinas South II,Monterey Bay,2/24/2022,1000,055,0.25,Y,0.00, ,489, ,0.5, ,6.0,Y,57,Y,-1.9,Y,4.4, ,153, ,8.7, 
214,Salinas South II,Monterey Bay,2/24/2022,1100,055,0.33, ,0.00, ,632, ,0.5, ,9.3, ,47, ,-1.5, ,3.3, ,164, ,8.7, 
214,Salinas South II,Monterey Bay,2/24/2022,1200,055,0.39, ,0.00, ,719, ,0.5, ,12.0, ,34, ,-3.2, ,1.8, ,184, ,8.8, 
214,Salinas South II,Monterey Bay,2/24/2022,1300,055,0.45, ,0.00, ,742, ,0.4, ,13.8, ,25, ,-5.9, ,2.9, ,327, ,9.2, 
214,Salinas South II,Monterey Bay,2/24/2022,1400,055,0.47, ,0.00, ,697, ,0.4, ,14.9, ,22, ,-6.6, ,3.9, ,325, ,9.6, 
214,Salinas South II,Monterey Bay,2/24/2022,1500,055,0.43, ,0.00, ,595, ,0.4, ,15.0, ,23, ,-5.9, ,5.0, ,320, ,10.1, 
214,Salinas South II,Monterey Bay,2/24/2022,1600,055,0.35, ,0.00, ,439, ,0.5, ,13.6, ,33, ,-2.3, ,5.8, ,326, ,10.5, 
214,Salinas South II,Monterey Bay,2/24/2022,1700,055,0.19, ,0.00, ,242, ,0.7, ,11.9, ,50, ,1.7, ,5.7, ,316, ,10.8, 
214,Salinas South II,Monterey Bay,2/24/2022,1800,055,0.06, ,0.00, ,62, ,0.8, ,10.1, ,64, ,3.6, ,4.8, ,323, ,11.0, 
214,Salinas South II,Monterey Bay,2/24/2022,1900,055,0.00, ,0.00, ,0, ,0.8, ,8.5, ,71, ,3.6, ,3.1, ,322, ,11.1, 
214,Salinas South II,Monterey Bay,2/24/2022,2000,055,0.00, ,0.00, ,0, ,0.8, ,6.9, ,78, ,3.4, ,2.0, ,355, ,11.1, 
214,Salinas South II,Monterey Bay,2/24/2022,2100,055,0.00, ,0.00, ,0, ,0.8, ,6.6, ,81, ,3.5, ,1.9, ,7, ,10.9, 
214,Salinas South II,Monterey Bay,2/24/2022,2200,055,0.00, ,0.00, ,0, ,0.7, ,5.2, ,83, ,2.7, ,1.7, ,56, ,10.8, 
214,Salinas South II,Monterey Bay,2/24/2022,2300,055,0.00, ,0.00, ,0, ,0.7, ,3.6, ,86, ,1.4, ,1.3, ,144, ,10.6, 
214,Salinas South II,Monterey Bay,2/24/2022,2400,055,0.00, ,0.00, ,0, ,0.7, ,3.1, ,87, ,1.1, ,0.8, ,85, ,10.4, 
214,Salinas South II,Monterey Bay,2/25/2022,0100,056,0.00,Y,0.00, ,0, ,0.6, ,2.2,Y,88,Y,0.4,Y,0.9, ,73, ,10.2, 
214,Salinas South II,Monterey Bay,2/25/2022,0200,056,0.00, ,0.00, ,0, ,0.6, ,2.0, ,85, ,-0.2, ,1.1, ,149, ,10.0, 
214,Salinas South II,Monterey Bay,2/25/2022,0300,056,0.00, ,0.00, ,0, ,0.6, ,1.7, ,84, ,-0.7, ,1.0, ,125, ,9.8, 
214,Salinas South II,Monterey Bay,2/25/2022,0400,056,0.00, ,0.00, ,0, ,0.6, ,1.0, ,86, ,-1.0, ,1.3, ,153, ,9.6, 
214,Salinas South II,Monterey Bay,2/25/2022,0500,056,0.00,Y,0.00, ,0, ,0.5, ,0.6,Y,86,Y,-1.5,Y,1.4, ,142, ,9.4, 
214,Salinas South II,Monterey Bay,2/25/2022,0600,056,0.00, ,0.00, ,0, ,0.6, ,1.3, ,82, ,-1.4, ,2.2, ,144, ,9.2, 
214,Salinas South II,Monterey Bay,2/25/2022,0700,056,0.00, ,0.00, ,4, ,0.5, ,0.4, ,85, ,-1.8, ,2.2, ,150, ,9.1, 
214,Salinas South II,Monterey Bay,2/25/2022,0800,056,0.04, ,0.00, ,118, ,0.5, ,1.6, ,77, ,-1.9, ,3.2, ,155, ,9.0, 
214,Salinas South II,Monterey Bay,2/25/2022,0900,056,0.14, ,0.00, ,308, ,0.5, ,4.4, ,66, ,-1.5, ,3.4, ,160, ,8.8, 
214,Salinas South II,Monterey Bay,2/25/2022,1000,056,0.26, ,0.00, ,496, ,0.6, ,8.2, ,52, ,-1.0, ,3.1, ,154, ,8.7, 
214,Salinas South II,Monterey Bay,2/25/2022,1100,056,0.33, ,0.00, ,639, ,0.6, ,10.5, ,49, ,0.4, ,2.2, ,161, ,8.8, 
214,Salinas South II,Monterey Bay,2/25/2022,1200,056,0.39, ,0.00, ,726, ,0.6, ,12.4, ,42, ,-0.2, ,1.6, ,18, ,9.0, 
214,Salinas South II,Monterey Bay,2/25/2022,1300,056,0.45, ,0.00, ,752, ,0.5, ,14.8, ,29, ,-3.3, ,2.1, ,337, ,9.4, 
214,Salinas South II,Monterey Bay,2/25/2022,1400,056,0.45, ,0.00, ,709, ,0.5, ,16.2, ,27, ,-2.9, ,2.6, ,314, ,9.8, 
214,Salinas South II,Monterey Bay,2/25/2022,1500,056,0.42, ,0.00, ,603, ,0.6, ,16.8, ,31, ,-0.4, ,4.1, ,326, ,10.3, 
214,Salinas South II,Monterey Bay,2/25/2022,1600,056,0.35, ,0.00, ,448, ,0.6, ,16.0, ,32, ,-0.5, ,5.0, ,323, ,10.7, 
214,Salinas South II,Monterey Bay,2/25/2022,1700,056,0.23, ,0.00, ,251, ,0.6, ,13.5, ,42, ,0.8, ,6.1, ,324, ,11.0, 
214,Salinas South II,Monterey Bay,2/25/2022,1800,056,0.09, ,0.00, ,62, ,0.6, ,11.5, ,46, ,0.2, ,4.9, ,324, ,11.2, 
214,Salinas South II,Monterey Bay,2/25/2022,1900,056,0.01, ,0.00, ,0, ,0.8, ,9.2, ,68, ,3.6, ,3.3, ,327, ,11.2, 
214,Salinas South II,Monterey Bay,2/25/2022,2000,056,0.00, ,0.00, ,0, ,0.8, ,7.5, ,76, ,3.5, ,2.3, ,359, ,11.2, 
214,Salinas South II,Monterey Bay,2/25/2022,2100,056,0.00, ,0.00, ,0, ,0.7, ,6.1, ,77, ,2.3, ,1.9, ,69, ,11.0, 
214,Salinas South II,Monterey Bay,2/25/2022,2200,056,0.00,Y,0.00, ,0, ,0.6, ,4.1,Y,72,Y,-0.5,Y,1.4, ,153, ,10.9, 
214,Salinas South II,Monterey Bay,2/25/2022,2300,056,0.00, ,0.00, ,0, ,0.5, ,3.9, ,67, ,-1.7, ,1.1, ,126, ,10.7, 
214,Salinas South II,Monterey Bay,2/25/2022,2400,056,0.00, ,0.00, ,0, ,0.5, ,4.0, ,66, ,-1.8, ,1.7, ,134, ,10.5, 
214,Salinas South II,Monterey Bay,2/26/2022,0100,057,0.00, ,0.00, ,0, ,0.5, ,5.0, ,62, ,-1.7, ,2.5, ,134, ,10.2, 
214,Salinas South II,Monterey Bay,2/26/2022,0200,057,0.00, ,0.00, ,0, ,0.5, ,4.1, ,62, ,-2.6, ,2.5, ,150, ,10.0, 
214,Salinas South II,Monterey Bay,2/26/2022,0300,057,0.00, ,0.00, ,0, ,0.5, ,3.0, ,69, ,-2.1, ,2.2, ,134, ,9.9, 
214,Salinas South II,Monterey Bay,2/26/2022,0400,057,0.00, ,0.00, ,0, ,0.5, ,2.1, ,73, ,-2.2, ,2.8, ,154, ,9.7, 
214,Salinas South II,Monterey Bay,2/26/2022,0500,057,0.00, ,0.00, ,0, ,0.5, ,1.2, ,74, ,-2.9, ,3.1, ,157, ,9.5, 
214,Salinas South II,Monterey Bay,2/26/2022,0600,057,0.00, ,0.00, ,0, ,0.5, ,3.2, ,61, ,-3.7, ,2.9, ,126, ,9.4, 
214,Salinas South II,Monterey Bay,2/26/2022,0700,057,0.01, ,0.00, ,8, ,0.5, ,2.4, ,62, ,-4.1, ,3.8, ,150, ,9.2, 
214,Salinas South II,Monterey Bay,2/26/2022,0800,057,0.04, ,0.00, ,97, ,0.5, ,3.0, ,62, ,-3.6, ,3.8, ,153, ,9.0, 
214,Salinas South II,Monterey Bay,2/26/2022,0900,057,0.18, ,0.00, ,330, ,0.5, ,6.7, ,51, ,-2.8, ,4.2, ,153, ,8.9, 
214,Salinas South II,Monterey Bay,2/26/2022,1000,057,0.18, ,0.00, ,282, ,0.5, ,8.2, ,51, ,-1.5, ,4.3, ,159, ,8.8, 
214,Salinas South II,Monterey Bay,2/26/2022,1100,057,0.26, ,0.00, ,375, ,0.5, ,10.7, ,42, ,-1.8, ,4.2, ,157, ,8.8, 
214,Salinas South II,Monterey Bay,2/26/2022,1200,057,0.27, ,0.00, ,383, ,0.6, ,12.7, ,38, ,-1.1, ,3.5, ,142, ,8.9, 
214,Salinas South II,Monterey Bay,2/26/2022,1300,057,0.29, ,0.00, ,416, ,0.6, ,14.4, ,35, ,-0.9, ,2.7, ,149, ,9.1, 
214,Salinas South II,Monterey Bay,2/26/2022,1400,057,0.44, ,0.00, ,609, ,0.5, ,16.6, ,25, ,-3.7, ,2.7, ,169, ,9.3, 
214,Salinas South II,Monterey Bay,2/26/2022,1500,057,0.40, ,0.00, ,579, ,0.5, ,17.8, ,23, ,-3.6, ,2.3, ,195, ,9.6, 
214,Salinas South II,Monterey Bay,2/26/2022,1600,057,0.32, ,0.00, ,416, ,0.5, ,18.2, ,25, ,-2.3, ,3.1, ,301, ,10.0, 
214,Salinas South II,Monterey Bay,2/26/2022,1700,057,0.19, ,0.00, ,138, ,0.5, ,16.3, ,25, ,-3.5, ,4.0, ,324, ,10.4, 
214,Salinas South II,Monterey Bay,2/26/2022,1800,057,0.10, ,0.00, ,37, ,0.5, ,14.5, ,33, ,-1.7, ,2.7, ,345, ,10.6, 
214,Salinas South II,Monterey Bay,2/26/2022,1900,057,0.06, ,0.00, ,0, ,0.6, ,12.7, ,44, ,0.8, ,3.0, ,338, ,10.8, 
214,Salinas South II,Monterey Bay,2/26/2022,2000,057,0.03, ,0.00, ,0, ,0.8, ,10.8, ,60, ,3.3, ,2.2, ,340, ,10.8, 
214,Salinas South II,Monterey Bay,2/26/2022,2100,057,0.02, ,0.00, ,0, ,0.8, ,10.4, ,60, ,3.1, ,1.2, ,109, ,10.8, 
214,Salinas South II,Monterey Bay,2/26/2022,2200,057,0.01, ,0.00, ,0, ,0.8, ,9.8, ,66, ,3.7, ,0.7, ,139, ,10.7, 
214,Salinas South II,Monterey Bay,2/26/2022,2300,057,0.01, ,0.00, ,0, ,0.7, ,9.0, ,63, ,2.3, ,1.3, ,39, ,10.7, 
214,Salinas South II,Monterey Bay,2/26/2022,2400,057,0.02, ,0.00, ,0, ,0.7, ,9.6, ,58, ,1.8, ,1.6, ,180, ,10.6, 
214,Salinas South II,Monterey Bay,2/27/2022,0100,058,0.00, ,0.00, ,0, ,0.7, ,7.6, ,66, ,1.6, ,1.3, ,66, ,10.5, 
214,Salinas South II,Monterey Bay,2/27/2022,0200,058,0.00, ,0.00, ,0, ,0.6, ,6.0, ,68, ,0.6, ,1.0, ,98, ,10.4, 
214,Salinas South II,Monterey Bay,2/27/2022,0300,058,0.00, ,0.00, ,0, ,0.6, ,5.9, ,69, ,0.6, ,1.7, ,46, ,10.2, 
214,Salinas South II,Monterey Bay,2/27/2022,0400,058,0.00, ,0.00, ,0, ,0.6, ,5.5, ,67, ,-0.2, ,0.8, ,91, ,10.1, 
214,Salinas South II,Monterey Bay,2/27/2022,0500,058,0.00, ,0.00, ,0, ,0.6, ,4.3, ,68, ,-1.0, ,1.1, ,128, ,9.9, 
214,Salinas South II,Monterey Bay,2/27/2022,0600,058,0.00, ,0.00, ,0, ,0.6, ,4.8, ,64, ,-1.4, ,1.1, ,88, ,9.8, 
214,Salinas South II,Monterey Bay,2/27/2022,0700,058,0.00, ,0.00, ,4, ,0.6, ,3.2, ,74, ,-1.0, ,1.3, ,152, ,9.6, 
214,Salinas South II,Monterey Bay,2/27/2022,0800,058,0.04, ,0.00, ,121, ,0.6, ,5.8, ,64, ,-0.4, ,1.8, ,144, ,9.5, 
214,Salinas South II,Monterey Bay,2/27/2022,0900,058,0.18, ,0.00, ,314, ,0.6, ,9.4, ,50, ,-0.5, ,3.3, ,155, ,9.4, 
214,Salinas South II,Monterey Bay,2/27/2022,1000,058,0.32, ,0.00, ,488, ,0.6, ,12.5, ,41, ,-0.2, ,3.8, ,155, ,9.3, 
214,Salinas South II,Monterey Bay,2/27/2022,1100,058,0.38, ,0.00, ,649, ,0.6, ,15.5, ,34, ,-0.3, ,2.0, ,203, ,9.4, 
214,Salinas South II,Monterey Bay,2/27/2022,1200,058,0.44, ,0.00, ,718, ,0.6, ,17.9, ,29, ,-0.3, ,1.4, ,214, ,9.6, 
214,Salinas South II,Monterey Bay,2/27/2022,1300,058,0.47, ,0.00, ,739, ,0.5, ,20.2, ,22, ,-2.0, ,1.3, ,227, ,10.0, 
214,Salinas South II,Monterey Bay,2/27/2022,1400,058,0.53, ,0.00, ,710, ,0.5, ,21.8, ,21, ,-1.7, ,3.3, ,323, ,10.6, 
214,Salinas South II,Monterey Bay,2/27/2022,1500,058,0.54, ,0.00, ,600, ,0.7, ,21.4, ,27, ,1.7, ,5.7, ,320, ,11.1, 
214,Salinas South II,Monterey Bay,2/27/2022,1600,058,0.41, ,0.00, ,443, ,0.7, ,19.3, ,30, ,1.1, ,5.7, ,325, ,11.5, 
214,Salinas South II,Monterey Bay,2/27/2022,1700,058,0.27, ,0.00, ,249, ,0.6, ,18.3, ,29, ,-0.2, ,5.2, ,319, ,11.9, 
214,Salinas South II,Monterey Bay,2/27/2022,1800,058,0.13, ,0.00, ,69, ,0.6, ,16.3, ,34, ,0.2, ,4.2, ,339, ,12.1, 
214,Salinas South II,Monterey Bay,2/27/2022,1900,058,0.03, ,0.00, ,1, ,0.7, ,13.2, ,46, ,2.0, ,2.4, ,342, ,12.1, 
214,Salinas South II,Monterey Bay,2/27/2022,2000,058,0.01, ,0.00, ,0, ,0.7, ,11.2, ,56, ,2.7, ,1.8, ,350, ,12.1, 
214,Salinas South II,Monterey Bay,2/27/2022,2100,058,0.00, ,0.00, ,0, ,0.7, ,10.0, ,58, ,2.0, ,1.2, ,68, ,11.9, 
214,Salinas South II,Monterey Bay,2/27/2022,2200,058,0.00, ,0.00, ,0, ,0.7, ,9.2, ,59, ,1.6, ,0.9, ,123, ,11.7, 
214,Salinas South II,Monterey Bay,2/27/2022,2300,058,0.00, ,0.00, ,0, ,0.7, ,8.4, ,62, ,1.6, ,0.9, ,94, ,11.5, 
214,Salinas South II,Monterey Bay,2/27/2022,2400,058,0.00, ,0.00, ,0, ,0.7, ,8.2, ,62, ,1.4, ,1.3, ,126, ,11.3, 
214,Salinas South II,Monterey Bay,2/28/2022,0100,059,0.00, ,0.00, ,0, ,0.7, ,8.1, ,61, ,1.0, ,1.2, ,108, ,11.1, 
214,Salinas South II,Monterey Bay,2/28/2022,0200,059,0.00, ,0.00, ,0, ,0.7, ,6.5, ,70, ,1.4, ,0.9, ,126, ,10.9, 
214,Salinas South II,Monterey Bay,2/28/2022,0300,059,0.01, ,0.00, ,0, ,0.6, ,8.6, ,57, ,0.7, ,2.7, ,128, ,10.8, 
214,Salinas South II,Monterey Bay,2/28/2022,0400,059,0.01, ,0.00, ,0, ,0.6, ,8.5, ,57, ,0.5, ,2.7, ,141, ,10.6, 
214,Salinas South II,Monterey Bay,2/28/2022,0500,059,0.00, ,0.00, ,0, ,0.6, ,6.0, ,65, ,-0.1, ,2.8, ,151, ,10.5, 
